ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt,ReconciliationNote,LoadedAt
1301,029-450-38,029-450-038,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel was vacant in 2012,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1303,029-450-40,029-450-040,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel was vacant in 2012,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1304,029-450-41,029-450-041,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel was vacant in 2012,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1305,029-450-42,029-450-042,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel was vacant in 2012,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1306,029-450-43,029-450-043,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel was vacant in 2012,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1322,030-352-19,030-352-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1329,030-581-11,030-581-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1336,031-053-09,031-053-009,SFRUU_or_MFRUU_TBD,2023,,,-4,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1371,031-093-12,031-093-012,SFRUU_or_MFRUU_TBD,2023,,,-5,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1417,031-165-21,031-165-021,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1421,031-173-03,031-173-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"vacant parcel, zero out",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1442,031-222-15,031-222-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1448,031-233-12,031-233-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1496,031-370-01,031-370-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1497,031-370-02,031-370-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1498,031-370-03,031-370-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1499,031-370-04,031-370-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1500,031-370-05,031-370-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1501,031-370-06,031-370-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1502,031-370-07,031-370-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1503,031-370-08,031-370-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1504,031-370-09,031-370-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1505,031-370-10,031-370-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1506,031-370-11,031-370-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1507,031-370-12,031-370-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1508,031-370-13,031-370-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1509,031-370-14,031-370-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1510,031-370-15,031-370-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1511,031-370-16,031-370-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1512,031-370-17,031-370-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1514,031-370-19,031-370-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1515,031-370-20,031-370-020,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1516,031-370-21,031-370-021,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Skylark Mobile Home Park. 21 Units are counted under 031-290-34,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1517,032-050-40,032-050-040,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1518,032-050-73,032-050-073,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1519,032-050-74,032-050-074,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1525,032-110-21,032-110-021,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1528,032-110-27,032-110-027,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1529,032-110-29,032-110-029,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1535,032-130-07,032-130-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1536,032-141-03,032-141-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - vacant parcel - should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1574,032-221-06,032-221-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1593,032-283-16,032-283-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1601,032-321-17,032-321-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1602,032-321-19,032-321-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1605,032-322-10,032-322-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1609,032-390-01,032-390-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1610,032-390-02,032-390-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1611,032-390-03,032-390-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1612,032-390-04,032-390-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1613,032-390-05,032-390-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1614,032-390-06,032-390-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1615,032-390-07,032-390-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1617,032-390-09,032-390-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1618,032-390-10,032-390-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1619,032-390-11,032-390-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1620,032-390-12,032-390-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1621,032-390-13,032-390-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1622,032-390-14,032-390-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1623,032-390-15,032-390-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1624,032-390-16,032-390-016,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1625,032-390-17,032-390-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1626,032-390-18,032-390-018,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1627,032-390-19,032-390-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1628,032-390-20,032-390-020,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1629,032-390-21,032-390-021,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1630,032-390-22,032-390-022,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1631,032-390-23,032-390-023,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1632,032-390-24,032-390-024,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1633,032-390-25,032-390-025,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1634,032-390-26,032-390-026,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1635,032-390-27,032-390-027,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1636,032-390-28,032-390-028,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1637,032-390-29,032-390-029,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1638,032-390-30,032-390-030,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1639,032-390-32,032-390-032,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1640,032-390-33,032-390-033,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1641,032-390-34,032-390-034,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1642,032-390-35,032-390-035,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1643,032-390-36,032-390-036,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1644,032-390-37,032-390-037,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1645,032-390-38,032-390-038,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1646,032-390-39,032-390-039,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1647,032-390-40,032-390-040,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1648,032-390-41,032-390-041,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1649,032-390-42,032-390-042,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1650,032-390-43,032-390-043,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1651,032-390-44,032-390-044,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1652,032-390-45,032-390-045,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1653,032-390-46,032-390-046,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1654,032-390-47,032-390-047,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1655,032-390-48,032-390-048,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Chris Haven mobile home park. 78 Units (per county) are counted under 032-202-04,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
