ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt
4811,1319-19-802-009,1319-19-802-009,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4812,1319-19-802-009,1319-19-802-009,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4813,1319-19-802-012,1319-19-802-012,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4814,1319-19-802-012,1319-19-802-012,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4815,1319-19-802-013,1319-19-802-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4816,1319-19-802-013,1319-19-802-013,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4817,1319-19-802-014,1319-19-802-014,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4818,1319-19-802-014,1319-19-802-014,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4819,1319-19-810-003,1319-19-810-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
4820,1319-19-810-006,1319-19-810-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
4821,1319-19-810-007,1319-19-810-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
4822,1319-19-810-011,1319-19-810-011,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
4823,1319-19-810-016,1319-19-810-016,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
4824,1319-19-810-017,1319-19-810-017,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
4825,1319-30-110-002,1319-30-110-002,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
4826,1319-30-201-001,1319-30-201-001,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
4827,1319-30-310-020,1319-30-310-020,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4828,1319-30-310-020,1319-30-310-020,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4829,1319-30-310-021,1319-30-310-021,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4830,1319-30-310-021,1319-30-310-021,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4831,1319-30-512-016,1319-30-512-016,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4832,1319-30-512-016,1319-30-512-016,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4833,1319-30-514-001,1319-30-514-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4834,1319-30-514-002,1319-30-514-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4835,1319-30-514-002,1319-30-514-002,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4836,1319-30-514-003,1319-30-514-003,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4837,1319-30-514-004,1319-30-514-004,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4838,1319-30-514-005,1319-30-514-005,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4839,1319-30-514-006,1319-30-514-006,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4840,1319-30-514-007,1319-30-514-007,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4841,1319-30-514-008,1319-30-514-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4842,1319-30-514-008,1319-30-514-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4843,1319-30-514-009,1319-30-514-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4844,1319-30-514-009,1319-30-514-009,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4845,1319-30-514-010,1319-30-514-010,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4846,1319-30-514-011,1319-30-514-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4847,1319-30-514-011,1319-30-514-011,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4848,1319-30-514-012,1319-30-514-012,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4849,1319-30-514-013,1319-30-514-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4850,1319-30-514-014,1319-30-514-014,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4851,1319-30-514-015,1319-30-514-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4852,1319-30-514-015,1319-30-514-015,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4853,1319-30-514-016,1319-30-514-016,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4854,1319-30-514-017,1319-30-514-017,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4855,1319-30-514-018,1319-30-514-018,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4856,1319-30-514-019,1319-30-514-019,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4857,1319-30-514-020,1319-30-514-020,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4858,1319-30-514-021,1319-30-514-021,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4859,1319-30-514-021,1319-30-514-021,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4860,1319-30-514-022,1319-30-514-022,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4861,1319-30-514-022,1319-30-514-022,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4862,1319-30-514-023,1319-30-514-023,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4863,1319-30-514-024,1319-30-514-024,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4864,1319-30-515-001,1319-30-515-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4865,1319-30-515-002,1319-30-515-002,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4866,1319-30-515-003,1319-30-515-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4867,1319-30-515-003,1319-30-515-003,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4868,1319-30-515-004,1319-30-515-004,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4869,1319-30-516-002,1319-30-516-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4870,1319-30-516-002,1319-30-516-002,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4871,1319-30-516-003,1319-30-516-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4872,1319-30-516-003,1319-30-516-003,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4873,1319-30-516-004,1319-30-516-004,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4874,1319-30-516-004,1319-30-516-004,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4875,1319-30-516-005,1319-30-516-005,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4876,1319-30-516-005,1319-30-516-005,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4877,1319-30-516-006,1319-30-516-006,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4878,1319-30-516-018,1319-30-516-018,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4879,1319-30-516-018,1319-30-516-018,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4880,1319-30-516-019,1319-30-516-019,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4881,1319-30-516-019,1319-30-516-019,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4882,1319-30-516-020,1319-30-516-020,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4883,1319-30-516-020,1319-30-516-020,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4884,1319-30-516-021,1319-30-516-021,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4885,1319-30-516-021,1319-30-516-021,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4886,1319-30-516-022,1319-30-516-022,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4887,1319-30-516-022,1319-30-516-022,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4888,1319-30-516-023,1319-30-516-023,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4889,1319-30-516-023,1319-30-516-023,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4890,1319-30-516-024,1319-30-516-024,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4891,1319-30-516-024,1319-30-516-024,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4892,1319-30-516-029,1319-30-516-029,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4893,1319-30-516-029,1319-30-516-029,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4894,1319-30-516-030,1319-30-516-030,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4895,1319-30-516-030,1319-30-516-030,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4896,1319-30-516-031,1319-30-516-031,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4897,1319-30-516-031,1319-30-516-031,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4898,1319-30-516-032,1319-30-516-032,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4899,1319-30-516-032,1319-30-516-032,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4900,1319-30-516-033,1319-30-516-033,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4901,1319-30-516-033,1319-30-516-033,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4902,1319-30-516-034,1319-30-516-034,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4903,1319-30-516-034,1319-30-516-034,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4904,1319-30-516-035,1319-30-516-035,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4905,1319-30-516-035,1319-30-516-035,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4906,1319-30-516-036,1319-30-516-036,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4907,1319-30-516-036,1319-30-516-036,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4908,1319-30-516-038,1319-30-516-038,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4909,1319-30-516-038,1319-30-516-038,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4910,1319-30-516-039,1319-30-516-039,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4911,1319-30-516-039,1319-30-516-039,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4912,1319-30-516-042,1319-30-516-042,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4913,1319-30-516-042,1319-30-516-042,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4914,1319-30-516-043,1319-30-516-043,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4915,1319-30-516-043,1319-30-516-043,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4916,1319-30-516-044,1319-30-516-044,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4917,1319-30-516-044,1319-30-516-044,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4918,1319-30-516-045,1319-30-516-045,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4919,1319-30-516-045,1319-30-516-045,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4920,1319-30-517-001,1319-30-517-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4921,1319-30-517-001,1319-30-517-001,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4922,1319-30-517-002,1319-30-517-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4923,1319-30-517-002,1319-30-517-002,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4924,1319-30-518-003,1319-30-518-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4925,1319-30-518-003,1319-30-518-003,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4926,1319-30-518-004,1319-30-518-004,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error- should be zero - Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4927,1319-30-518-004,1319-30-518-004,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Parcel is outside TRPA Boundary,,Ken,2026-05-04T07:57:36.418395+00:00
4928,1319-30-519-004,1319-30-519-004,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4929,1319-30-519-005,1319-30-519-005,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4930,1319-30-519-007,1319-30-519-007,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4931,1319-30-519-008,1319-30-519-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4932,1319-30-519-013,1319-30-519-013,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4933,1319-30-519-014,1319-30-519-014,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4934,1319-30-519-014,1319-30-519-014,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4935,1319-30-519-017,1319-30-519-017,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4936,1319-30-519-017,1319-30-519-017,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4937,1319-30-519-023,1319-30-519-023,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4938,1319-30-519-023,1319-30-519-023,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4939,1319-30-520-001,1319-30-520-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4940,1319-30-520-002,1319-30-520-002,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4941,1319-30-520-004,1319-30-520-004,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4942,1319-30-520-006,1319-30-520-006,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4943,1319-30-520-007,1319-30-520-007,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4944,1319-30-520-008,1319-30-520-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4945,1319-30-520-009,1319-30-520-009,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4946,1319-30-520-010,1319-30-520-010,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4947,1319-30-520-011,1319-30-520-011,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero - common area,,Ken,2026-05-04T07:57:36.418395+00:00
4948,1319-30-520-011,1319-30-520-011,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Should be zero - common area,,Ken,2026-05-04T07:57:36.418395+00:00
4949,1319-30-520-013,1319-30-520-013,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4950,1319-30-520-014,1319-30-520-014,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4951,1319-30-520-015,1319-30-520-015,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4952,1319-30-520-016,1319-30-520-016,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4953,1319-30-520-017,1319-30-520-017,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4954,1319-30-520-017,1319-30-520-017,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4955,1319-30-520-019,1319-30-520-019,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4956,1319-30-520-020,1319-30-520-020,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4957,1319-30-520-021,1319-30-520-021,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4958,1319-30-520-022,1319-30-520-022,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero - common area,,Ken,2026-05-04T07:57:36.418395+00:00
4959,1319-30-520-022,1319-30-520-022,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Should be zero - common area,,Ken,2026-05-04T07:57:36.418395+00:00
4960,1319-30-520-023,1319-30-520-023,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
4961,1319-30-520-025,1319-30-520-025,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
